CLASS,EXPIRE_TIME_GMT,FCST_VALID,FCST_VALID_LOCAL,NUM,DAY_IND,TEMP,DEWPT,HI,WC,FEELS_LIKE,ICON_EXTD,WXMAN,ICON_CODE,DOW,PHRASE_12CHAR,PHRASE_22CHAR,PHRASE_32CHAR,SUBPHRASE_PT1,SUBPHRASE_PT2,SUBPHRASE_PT3,POP,PRECIP_TYPE,QPF,SNOW_QPF,RH,WSPD,WDIR,WDIR_CARDINAL,GUST,CLDS,VIS,MSLP,UV_INDEX_RAW,UV_INDEX,UV_WARNING,UV_DESC,GOLF_INDEX,GOLF_CATEGORY,SEVERITY,LATITUDE,LONGITUDE
fod_long_range_hourly,1688143018,1689307200,2023-07-14T05:00:00+0100,324,D,60,54,60,59,59,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,6,rain,0.0,0.0,83,7,243,WSW,,40,10.0,30.0,0.0,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689310800,2023-07-14T06:00:00+0100,325,D,60,55,60,59,59,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,6,rain,0.0,0.0,84,7,251,WSW,,41,10.0,30.0,0.1,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689314400,2023-07-14T07:00:00+0100,326,D,61,55,61,60,60,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,20,rain,0.0,0.0,82,8,246,WSW,,43,10.0,30.01,0.42,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689318000,2023-07-14T08:00:00+0100,327,D,63,55,63,62,62,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,24,rain,0.0,0.0,77,8,247,WSW,,44,10.0,30.01,1.19,1,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689321600,2023-07-14T09:00:00+0100,328,D,65,55,65,65,65,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,22,rain,0.0,0.0,71,9,250,WSW,,47,10.0,30.01,2.37,2,0,Low,9.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689325200,2023-07-14T10:00:00+0100,329,D,67,55,67,67,67,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,20,rain,0.0,0.0,65,9,249,WSW,,49,10.0,30.01,3.83,4,0,Moderate,9.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689328800,2023-07-14T11:00:00+0100,330,D,69,54,69,69,69,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,21,rain,0.0,0.0,59,10,255,WSW,,50,10.0,30.01,4.88,5,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689332400,2023-07-14T12:00:00+0100,331,D,71,54,71,71,71,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,21,rain,0.0,0.0,54,11,252,WSW,,50,10.0,30.02,5.93,6,0,High,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689336000,2023-07-14T13:00:00+0100,332,D,73,53,73,73,73,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,19,rain,0.0,0.0,50,11,252,WSW,,50,10.0,30.02,6.38,6,0,High,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689339600,2023-07-14T14:00:00+0100,333,D,74,53,74,74,74,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,20,rain,0.0,0.0,48,11,251,WSW,,52,10.0,30.02,6.08,6,0,High,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689343200,2023-07-14T15:00:00+0100,334,D,74,53,74,74,74,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,21,rain,0.0,0.0,48,11,250,WSW,,54,10.0,30.01,5.13,5,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689346800,2023-07-14T16:00:00+0100,335,D,74,53,74,74,74,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,22,rain,0.0,0.0,48,11,248,WSW,,56,10.0,30.01,3.81,4,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689350400,2023-07-14T17:00:00+0100,336,D,74,53,74,74,74,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,23,rain,0.0,0.0,49,11,252,WSW,,56,10.0,30.01,2.44,2,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689354000,2023-07-14T18:00:00+0100,337,D,73,53,73,73,73,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,23,rain,0.0,0.0,50,11,254,WSW,,56,10.0,30.0,1.28,1,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689357600,2023-07-14T19:00:00+0100,338,D,72,54,72,72,72,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,2,rain,0.0,0.0,52,11,256,WSW,,55,10.0,30.0,0.5,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689361200,2023-07-14T20:00:00+0100,339,D,71,54,71,71,71,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,2,rain,0.0,0.0,55,10,251,WSW,,55,10.0,30.01,0.12,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689364800,2023-07-14T21:00:00+0100,340,D,69,54,69,69,69,3000,wx1100,30,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,3,rain,0.0,0.0,59,9,245,WSW,,53,10.0,30.01,0.09,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689368400,2023-07-14T22:00:00+0100,341,N,67,54,67,67,67,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,2,rain,0.0,0.0,62,8,246,WSW,,51,10.0,30.02,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689372000,2023-07-14T23:00:00+0100,342,N,65,54,65,65,65,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,2,rain,0.0,0.0,66,8,247,WSW,,49,10.0,30.03,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689375600,2023-07-15T00:00:00+0100,343,N,64,54,64,64,64,2900,wx1600,29,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,3,rain,0.0,0.0,69,7,250,WSW,,48,10.0,30.03,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689379200,2023-07-15T01:00:00+0100,344,N,63,54,63,63,63,2900,wx1600,29,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,11,rain,0.0,0.0,72,7,250,WSW,,47,10.0,30.03,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689382800,2023-07-15T02:00:00+0100,345,N,62,53,62,62,62,2900,wx1600,29,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,13,rain,0.0,0.0,73,6,254,WSW,,48,10.0,30.03,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689386400,2023-07-15T03:00:00+0100,346,N,61,53,61,60,60,2900,wx1600,29,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,76,6,253,WSW,,48,10.0,30.03,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689390000,2023-07-15T04:00:00+0100,347,N,60,53,60,59,59,2900,wx1600,29,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,16,rain,0.0,0.0,78,6,255,WSW,,49,10.0,30.03,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689393600,2023-07-15T05:00:00+0100,348,N,59,53,59,59,59,2900,wx1600,29,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,17,rain,0.0,0.0,79,6,251,WSW,,49,10.0,30.03,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689397200,2023-07-15T06:00:00+0100,349,D,59,53,59,59,59,3000,wx1100,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,17,rain,0.0,0.0,79,6,258,WSW,,50,10.0,30.04,0.09,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689400800,2023-07-15T07:00:00+0100,350,D,61,54,61,60,60,3000,wx1100,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,77,6,253,WSW,,51,10.0,30.04,0.38,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689404400,2023-07-15T08:00:00+0100,351,D,62,54,62,62,62,3000,wx1100,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,13,rain,0.0,0.0,73,7,248,WSW,,52,10.0,30.04,1.08,1,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689408000,2023-07-15T09:00:00+0100,352,D,65,54,65,65,65,3000,wx1100,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,15,rain,0.0,0.0,68,8,252,WSW,,52,10.0,30.04,2.16,2,0,Low,9.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689411600,2023-07-15T10:00:00+0100,353,D,67,54,67,67,67,3000,wx1100,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,13,rain,0.0,0.0,63,8,246,WSW,,53,10.0,30.04,3.5,4,0,Moderate,9.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689415200,2023-07-15T11:00:00+0100,354,D,70,54,70,70,70,3000,wx1100,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,12,rain,0.0,0.0,57,9,248,WSW,,54,10.0,30.05,4.85,5,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689418800,2023-07-15T12:00:00+0100,355,D,72,53,72,72,72,3000,wx1100,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,7,rain,0.0,0.0,52,10,245,WSW,,56,10.0,30.05,5.9,6,0,High,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689422400,2023-07-15T13:00:00+0100,356,D,74,53,74,74,74,3000,wx1100,30,Saturday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,7,rain,0.0,0.0,49,10,239,WSW,,58,10.0,30.05,6.35,6,0,High,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689426000,2023-07-15T14:00:00+0100,357,D,75,53,75,75,75,2800,wx1200,28,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,6,rain,0.0,0.0,46,11,239,WSW,,60,10.0,30.05,6.05,6,0,High,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689429600,2023-07-15T15:00:00+0100,358,D,75,53,75,75,75,2800,wx1200,28,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,5,rain,0.0,0.0,45,11,238,WSW,,61,10.0,30.04,5.11,5,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689433200,2023-07-15T16:00:00+0100,359,D,75,53,75,75,75,2800,wx1200,28,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,11,rain,0.0,0.0,46,11,236,SW,,63,10.0,30.04,3.3,3,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689436800,2023-07-15T17:00:00+0100,360,D,75,53,75,75,75,2800,wx1200,28,Saturday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,10,rain,0.0,0.0,46,11,238,WSW,,64,10.0,30.03,2.11,2,0,Low,10.0,Excellent,1,51.52,-0.11
