latitude,longitude,weather_day,weather_hour,weather_timezone_offset,weather_type,processed_date,temperature,dew_point,humidity,heat_index,wind_chill,wind_direction,wind_speed,cloud_cover,wet_bulb_temp,solar_irradiance,precipitation,day_or_night,day_of_week,wind_gust,msl_pressure,forecast_day_num,prop_of_precip,precip_type,snow_accumulation,uv_index,visibility
32.3667,-95.4,2023-06-30,13,-0500,F,2023-06-30 17:32:15,89.0,71.0,56.0,96.0,89.0,211.0,10.0,25.0,,,0.0,D,Friday,17,29.98,1,0,rain,0.0,9.0,10.0
32.3667,-95.4,2023-06-30,14,-0500,F,2023-06-30 17:32:15,91.0,71.0,51.0,99.0,91.0,202.0,10.0,29.0,,,0.0,D,Friday,0,29.97,2,0,rain,0.0,11.0,10.0
32.3667,-95.4,2023-06-30,15,-0500,F,2023-06-30 17:32:15,93.0,71.0,50.0,101.0,93.0,192.0,10.0,27.0,,,0.0,D,Friday,16,29.95,3,0,rain,0.0,10.0,10.0
32.3667,-95.4,2023-06-30,16,-0500,F,2023-06-30 17:32:15,95.0,71.0,47.0,104.0,95.0,188.0,9.0,31.0,,,0.0,D,Friday,0,29.93,4,0,rain,0.0,9.0,10.0
32.3667,-95.4,2023-06-30,17,-0500,F,2023-06-30 17:32:15,95.0,71.0,46.0,104.0,95.0,185.0,8.0,35.0,,,0.0,D,Friday,0,29.91,5,0,rain,0.0,6.0,10.0
32.3667,-95.4,2023-06-30,18,-0500,F,2023-06-30 17:32:15,95.0,71.0,45.0,104.0,95.0,178.0,9.0,30.0,,,0.0,D,Friday,0,29.9,6,0,rain,0.0,4.0,10.0
32.3667,-95.4,2023-06-30,19,-0500,F,2023-06-30 17:32:15,95.0,71.0,47.0,104.0,95.0,167.0,9.0,38.0,,,0.0,D,Friday,0,29.89,7,0,rain,0.0,2.0,10.0
32.3667,-95.4,2023-06-30,20,-0500,F,2023-06-30 17:32:15,93.0,72.0,50.0,102.0,93.0,156.0,8.0,30.0,,,0.0,D,Friday,0,29.88,8,0,rain,0.0,1.0,10.0
32.3667,-95.4,2023-06-30,21,-0500,F,2023-06-30 17:32:15,91.0,73.0,56.0,100.0,91.0,162.0,6.0,28.0,,,0.0,D,Friday,0,29.88,9,0,rain,0.0,0.0,10.0
32.3667,-95.4,2023-06-30,22,-0500,F,2023-06-30 17:32:15,87.0,73.0,64.0,96.0,87.0,152.0,4.0,42.0,,,0.0,N,Friday,0,29.88,10,1,rain,0.0,0.0,10.0
32.3667,-95.4,2023-06-30,23,-0500,F,2023-06-30 17:32:15,86.0,73.0,66.0,94.0,86.0,153.0,5.0,58.0,,,0.0,N,Friday,0,29.89,11,1,rain,0.0,0.0,10.0
32.3667,-95.4,2023-06-30,24,-0500,F,2023-06-30 17:32:15,85.0,73.0,68.0,92.0,85.0,159.0,5.0,62.0,,,0.0,N,Friday,0,29.9,12,1,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,1,-0500,F,2023-06-30 17:32:15,84.0,73.0,71.0,91.0,84.0,165.0,6.0,59.0,,,0.0,N,Saturday,0,29.91,13,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,2,-0500,F,2023-06-30 17:32:15,83.0,73.0,73.0,90.0,83.0,178.0,8.0,61.0,,,0.0,N,Saturday,0,29.92,14,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,3,-0500,F,2023-06-30 17:32:15,82.0,73.0,74.0,89.0,82.0,188.0,9.0,71.0,,,0.0,N,Saturday,17,29.92,15,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,4,-0500,F,2023-06-30 17:32:15,82.0,73.0,74.0,88.0,82.0,194.0,9.0,64.0,,,0.0,N,Saturday,17,29.92,16,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,5,-0500,F,2023-06-30 17:32:15,81.0,73.0,77.0,87.0,81.0,196.0,9.0,70.0,,,0.0,N,Saturday,18,29.92,17,3,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,6,-0500,F,2023-06-30 17:32:15,80.0,73.0,79.0,85.0,80.0,199.0,9.0,74.0,,,0.0,N,Saturday,17,29.93,18,4,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-01,7,-0500,F,2023-06-30 17:32:15,79.0,73.0,80.0,85.0,79.0,196.0,8.0,78.0,,,0.0,N,Saturday,0,29.94,19,4,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-01,8,-0500,F,2023-06-30 17:32:15,79.0,73.0,83.0,84.0,79.0,195.0,9.0,70.0,,,0.0,D,Saturday,0,29.95,20,5,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-01,9,-0500,F,2023-06-30 17:32:15,80.0,73.0,79.0,86.0,80.0,198.0,10.0,70.0,,,0.0,D,Saturday,18,29.96,21,4,rain,0.0,1.0,10.0
32.3667,-95.4,2023-07-01,10,-0500,F,2023-06-30 17:32:15,83.0,73.0,74.0,89.0,83.0,209.0,11.0,62.0,,,0.0,D,Saturday,19,29.97,22,4,rain,0.0,2.0,10.0
32.3667,-95.4,2023-07-01,11,-0500,F,2023-06-30 17:32:15,85.0,74.0,69.0,93.0,85.0,216.0,11.0,45.0,,,0.0,D,Saturday,17,29.97,23,2,rain,0.0,5.0,10.0
32.3667,-95.4,2023-07-01,12,-0500,F,2023-06-30 17:32:15,87.0,73.0,63.0,95.0,87.0,212.0,10.0,52.0,,,0.0,D,Saturday,0,29.98,24,1,rain,0.0,7.0,10.0
32.3667,-95.4,2023-07-01,13,-0500,F,2023-06-30 17:32:15,89.0,72.0,58.0,97.0,89.0,217.0,11.0,53.0,,,0.0,D,Saturday,17,29.98,25,1,rain,0.0,9.0,10.0
32.3667,-95.4,2023-07-01,14,-0500,F,2023-06-30 17:32:15,92.0,72.0,52.0,100.0,92.0,215.0,10.0,37.0,,,0.0,D,Saturday,0,29.97,26,0,rain,0.0,11.0,10.0
32.3667,-95.4,2023-07-01,15,-0500,F,2023-06-30 17:32:15,93.0,71.0,50.0,101.0,93.0,205.0,10.0,34.0,,,0.0,D,Saturday,16,29.95,27,0,rain,0.0,11.0,10.0
32.3667,-95.4,2023-07-01,16,-0500,F,2023-06-30 17:32:15,94.0,71.0,48.0,102.0,94.0,205.0,9.0,34.0,,,0.0,D,Saturday,0,29.93,28,0,rain,0.0,9.0,10.0
32.3667,-95.4,2023-07-01,17,-0500,F,2023-06-30 17:32:15,94.0,70.0,47.0,102.0,94.0,207.0,8.0,34.0,,,0.0,D,Saturday,0,29.9,29,0,rain,0.0,7.0,10.0
32.3667,-95.4,2023-07-01,18,-0500,F,2023-06-30 17:32:15,94.0,69.0,45.0,102.0,94.0,200.0,8.0,43.0,,,0.0,D,Saturday,0,29.88,30,0,rain,0.0,4.0,10.0
32.3667,-95.4,2023-07-01,19,-0500,F,2023-06-30 17:32:15,93.0,69.0,45.0,101.0,93.0,191.0,8.0,49.0,,,0.0,D,Saturday,0,29.87,31,0,rain,0.0,2.0,10.0
32.3667,-95.4,2023-07-01,20,-0500,F,2023-06-30 17:32:15,92.0,69.0,48.0,98.0,92.0,171.0,7.0,65.0,,,0.0,D,Saturday,0,29.86,32,0,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,21,-0500,F,2023-06-30 17:32:15,89.0,71.0,55.0,97.0,89.0,178.0,6.0,71.0,,,0.0,D,Saturday,0,29.86,33,0,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,22,-0500,F,2023-06-30 17:32:15,86.0,71.0,60.0,92.0,86.0,171.0,4.0,73.0,,,0.0,N,Saturday,0,29.86,34,0,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,23,-0500,F,2023-06-30 17:32:15,84.0,71.0,65.0,90.0,84.0,164.0,4.0,76.0,,,0.0,N,Saturday,0,29.87,35,1,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-01,24,-0500,F,2023-06-30 17:32:15,82.0,71.0,69.0,88.0,82.0,171.0,5.0,77.0,,,0.0,N,Saturday,0,29.87,36,1,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-02,1,-0500,F,2023-06-30 17:32:15,82.0,72.0,72.0,87.0,82.0,171.0,5.0,78.0,,,0.0,N,Sunday,0,29.88,37,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-02,2,-0500,F,2023-06-30 17:32:15,81.0,72.0,75.0,86.0,81.0,172.0,5.0,80.0,,,0.0,N,Sunday,0,29.88,38,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-02,3,-0500,F,2023-06-30 17:32:15,81.0,72.0,74.0,86.0,81.0,182.0,6.0,79.0,,,0.0,N,Sunday,0,29.88,39,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-02,4,-0500,F,2023-06-30 17:32:15,81.0,72.0,74.0,87.0,81.0,185.0,8.0,81.0,,,0.0,N,Sunday,0,29.88,40,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-02,5,-0500,F,2023-06-30 17:32:15,81.0,73.0,76.0,87.0,81.0,185.0,8.0,77.0,,,0.0,N,Sunday,0,29.88,41,6,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-02,6,-0500,F,2023-06-30 17:32:15,80.0,72.0,76.0,86.0,80.0,192.0,8.0,72.0,,,0.0,N,Sunday,0,29.9,42,9,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-02,7,-0500,F,2023-06-30 17:32:15,80.0,71.0,76.0,85.0,80.0,201.0,7.0,75.0,,,0.0,N,Sunday,0,29.91,43,12,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-02,8,-0500,F,2023-06-30 17:32:15,79.0,72.0,78.0,84.0,79.0,200.0,8.0,75.0,,,0.0,D,Sunday,0,29.92,44,8,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-02,9,-0500,F,2023-06-30 17:32:15,80.0,72.0,76.0,86.0,80.0,204.0,9.0,74.0,,,0.0,D,Sunday,0,29.93,45,4,rain,0.0,1.0,10.0
32.3667,-95.4,2023-07-02,10,-0500,F,2023-06-30 17:32:15,83.0,73.0,72.0,89.0,83.0,215.0,9.0,79.0,,,0.0,D,Sunday,0,29.94,46,3,rain,0.0,1.0,10.0
32.3667,-95.4,2023-07-02,11,-0500,F,2023-06-30 17:32:15,85.0,73.0,66.0,93.0,85.0,217.0,10.0,71.0,,,0.0,D,Sunday,0,29.95,47,1,rain,0.0,4.0,10.0
32.3667,-95.4,2023-07-02,12,-0500,F,2023-06-30 17:32:15,88.0,73.0,61.0,96.0,88.0,214.0,9.0,74.0,,,0.0,D,Sunday,0,29.95,48,1,rain,0.0,6.0,10.0
32.3667,-95.4,2023-07-02,13,-0500,F,2023-06-30 17:32:15,90.0,73.0,57.0,99.0,90.0,215.0,10.0,70.0,,,0.0,D,Sunday,0,29.94,49,0,rain,0.0,8.0,10.0
32.3667,-95.4,2023-07-02,14,-0500,F,2023-06-30 17:32:15,92.0,72.0,53.0,102.0,92.0,210.0,8.0,72.0,,,0.0,D,Sunday,0,29.93,50,0,rain,0.0,9.0,10.0
32.3667,-95.4,2023-07-02,15,-0500,F,2023-06-30 17:32:15,93.0,71.0,49.0,102.0,93.0,198.0,8.0,65.0,,,0.0,D,Sunday,0,29.91,51,0,rain,0.0,9.0,10.0
32.3667,-95.4,2023-07-02,16,-0500,F,2023-06-30 17:32:15,94.0,71.0,49.0,103.0,94.0,195.0,7.0,63.0,,,0.0,D,Sunday,0,29.89,52,0,rain,0.0,8.0,10.0
32.3667,-95.4,2023-07-02,17,-0500,F,2023-06-30 17:32:15,94.0,71.0,47.0,103.0,94.0,189.0,6.0,55.0,,,0.0,D,Sunday,0,29.87,53,3,rain,0.0,6.0,10.0
32.3667,-95.4,2023-07-02,18,-0500,F,2023-06-30 17:32:15,94.0,71.0,47.0,103.0,94.0,187.0,8.0,61.0,,,0.0,D,Sunday,0,29.85,54,2,rain,0.0,4.0,10.0
32.3667,-95.4,2023-07-02,19,-0500,F,2023-06-30 17:32:15,93.0,71.0,48.0,101.0,93.0,185.0,8.0,57.0,,,0.0,D,Sunday,0,29.84,55,2,rain,0.0,2.0,10.0
32.3667,-95.4,2023-07-02,20,-0500,F,2023-06-30 17:32:15,92.0,71.0,50.0,100.0,92.0,169.0,8.0,68.0,,,0.0,D,Sunday,0,29.84,56,3,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-02,21,-0500,F,2023-06-30 17:32:15,90.0,72.0,57.0,98.0,90.0,175.0,5.0,62.0,,,0.0,D,Sunday,0,29.85,57,5,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-02,22,-0500,F,2023-06-30 17:32:15,86.0,72.0,63.0,94.0,86.0,163.0,4.0,62.0,,,0.0,N,Sunday,0,29.85,58,4,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-02,23,-0500,F,2023-06-30 17:32:15,84.0,71.0,66.0,90.0,84.0,160.0,4.0,69.0,,,0.0,N,Sunday,0,29.87,59,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-02,24,-0500,F,2023-06-30 17:32:15,83.0,72.0,69.0,89.0,83.0,162.0,5.0,69.0,,,0.0,N,Sunday,0,29.88,60,4,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-03,1,-0500,F,2023-06-30 17:32:15,82.0,72.0,70.0,88.0,82.0,160.0,4.0,69.0,,,0.0,N,Monday,0,29.9,61,9,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-03,2,-0500,F,2023-06-30 17:32:15,81.0,72.0,74.0,86.0,81.0,169.0,5.0,68.0,,,0.0,N,Monday,0,29.9,62,16,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-03,3,-0500,F,2023-06-30 17:32:15,80.0,72.0,76.0,85.0,80.0,171.0,5.0,61.0,,,0.0,N,Monday,0,29.9,63,16,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-03,4,-0500,F,2023-06-30 17:32:15,79.0,71.0,77.0,84.0,79.0,178.0,5.0,57.0,,,0.0,N,Monday,0,29.9,64,13,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-03,5,-0500,F,2023-06-30 17:32:15,79.0,71.0,79.0,83.0,79.0,178.0,6.0,49.0,,,0.0,N,Monday,0,29.91,65,14,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-03,6,-0500,F,2023-06-30 17:32:15,78.0,71.0,78.0,83.0,78.0,180.0,7.0,53.0,,,0.0,N,Monday,0,29.92,66,14,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-03,7,-0500,F,2023-06-30 17:32:15,78.0,71.0,80.0,83.0,78.0,187.0,6.0,48.0,,,0.0,N,Monday,0,29.93,67,19,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-03,8,-0500,F,2023-06-30 17:32:15,78.0,72.0,83.0,83.0,78.0,186.0,6.0,46.0,,,0.0,D,Monday,0,29.94,68,10,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-03,9,-0500,F,2023-06-30 17:32:15,80.0,73.0,79.0,86.0,80.0,191.0,7.0,44.0,,,0.0,D,Monday,0,29.95,69,9,rain,0.0,1.0,10.0
32.3667,-95.4,2023-07-03,10,-0500,F,2023-06-30 17:32:15,83.0,73.0,72.0,90.0,83.0,202.0,8.0,47.0,,,0.0,D,Monday,0,29.96,70,7,rain,0.0,2.0,10.0
32.3667,-95.4,2023-07-03,11,-0500,F,2023-06-30 17:32:15,86.0,73.0,65.0,94.0,86.0,203.0,8.0,52.0,,,0.0,D,Monday,0,29.96,71,6,rain,0.0,4.0,10.0
32.3667,-95.4,2023-07-03,12,-0500,F,2023-06-30 17:32:15,89.0,73.0,59.0,97.0,89.0,196.0,8.0,65.0,,,0.0,D,Monday,0,29.96,72,15,rain,0.0,6.0,10.0
32.3667,-95.4,2023-07-03,13,-0500,F,2023-06-30 17:32:15,90.0,72.0,55.0,99.0,90.0,194.0,8.0,70.0,,,0.0,D,Monday,0,29.96,73,15,rain,0.0,8.0,10.0
32.3667,-95.4,2023-07-03,14,-0500,F,2023-06-30 17:32:15,91.0,71.0,52.0,99.0,91.0,180.0,8.0,74.0,,,0.0,D,Monday,0,29.95,74,15,rain,0.0,9.0,10.0
32.3667,-95.4,2023-07-03,15,-0500,F,2023-06-30 17:32:15,92.0,70.0,50.0,100.0,92.0,161.0,8.0,73.0,,,0.0,D,Monday,0,29.93,75,15,rain,0.0,9.0,10.0
32.3667,-95.4,2023-07-03,16,-0500,F,2023-06-30 17:32:15,92.0,70.0,49.0,100.0,92.0,168.0,8.0,71.0,,,0.0,D,Monday,0,29.91,76,15,rain,0.0,8.0,10.0
32.3667,-95.4,2023-07-03,17,-0500,F,2023-06-30 17:32:15,92.0,70.0,48.0,100.0,92.0,162.0,7.0,70.0,,,0.0,D,Monday,0,29.89,77,15,rain,0.0,5.0,10.0
32.3667,-95.4,2023-07-03,18,-0500,F,2023-06-30 17:32:15,92.0,70.0,48.0,100.0,92.0,160.0,8.0,69.0,,,0.0,D,Monday,0,29.87,78,15,rain,0.0,3.0,10.0
32.3667,-95.4,2023-07-03,19,-0500,F,2023-06-30 17:32:15,91.0,70.0,50.0,99.0,91.0,160.0,8.0,54.0,,,0.0,D,Monday,0,29.86,79,4,rain,0.0,2.0,10.0
32.3667,-95.4,2023-07-03,20,-0500,F,2023-06-30 17:32:15,89.0,70.0,53.0,96.0,89.0,144.0,8.0,59.0,,,0.0,D,Monday,0,29.86,80,10,rain,0.0,1.0,10.0
32.3667,-95.4,2023-07-03,21,-0500,F,2023-06-30 17:32:15,86.0,71.0,60.0,93.0,86.0,151.0,5.0,53.0,,,0.0,D,Monday,0,29.87,81,17,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-03,22,-0500,F,2023-06-30 17:32:15,83.0,72.0,69.0,88.0,83.0,133.0,4.0,52.0,,,0.0,N,Monday,0,29.88,82,18,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-03,23,-0500,F,2023-06-30 17:32:15,82.0,72.0,73.0,87.0,82.0,123.0,4.0,51.0,,,0.0,N,Monday,0,29.9,83,19,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-03,24,-0500,F,2023-06-30 17:32:15,81.0,72.0,76.0,86.0,81.0,129.0,5.0,50.0,,,0.0,N,Monday,0,29.91,84,12,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-04,1,-0500,F,2023-06-30 17:32:15,80.0,72.0,78.0,85.0,80.0,146.0,6.0,44.0,,,0.0,N,Tuesday,0,29.93,85,8,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-04,2,-0500,F,2023-06-30 17:32:15,78.0,72.0,81.0,83.0,78.0,148.0,6.0,39.0,,,0.0,N,Tuesday,0,29.94,86,6,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-04,3,-0500,F,2023-06-30 17:32:15,78.0,72.0,81.0,83.0,78.0,155.0,6.0,35.0,,,0.0,N,Tuesday,0,29.94,87,8,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-04,4,-0500,F,2023-06-30 17:32:15,78.0,71.0,81.0,82.0,78.0,166.0,6.0,37.0,,,0.0,N,Tuesday,0,29.94,88,9,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-04,5,-0500,F,2023-06-30 17:32:15,78.0,71.0,81.0,82.0,78.0,170.0,7.0,42.0,,,0.0,N,Tuesday,0,29.94,89,9,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-04,6,-0500,F,2023-06-30 17:32:15,78.0,72.0,82.0,82.0,78.0,171.0,7.0,40.0,,,0.0,N,Tuesday,0,29.95,90,16,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-04,7,-0500,F,2023-06-30 17:32:15,77.0,72.0,84.0,82.0,77.0,180.0,6.0,46.0,,,0.0,N,Tuesday,0,29.96,91,11,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-04,8,-0500,F,2023-06-30 17:32:15,77.0,73.0,85.0,82.0,77.0,182.0,7.0,49.0,,,0.0,D,Tuesday,0,29.97,92,10,rain,0.0,0.0,9.0
32.3667,-95.4,2023-07-04,9,-0500,F,2023-06-30 17:32:15,80.0,73.0,80.0,85.0,80.0,187.0,8.0,48.0,,,0.0,D,Tuesday,0,29.98,93,9,rain,0.0,1.0,10.0
32.3667,-95.4,2023-07-04,10,-0500,F,2023-06-30 17:32:15,83.0,73.0,73.0,90.0,83.0,200.0,9.0,47.0,,,0.0,D,Tuesday,0,29.99,94,6,rain,0.0,2.0,10.0
32.3667,-95.4,2023-07-04,11,-0500,F,2023-06-30 17:32:15,86.0,73.0,66.0,94.0,86.0,199.0,9.0,46.0,,,0.0,D,Tuesday,0,29.99,95,3,rain,0.0,4.0,10.0
32.3667,-95.4,2023-07-04,12,-0500,F,2023-06-30 17:32:15,88.0,73.0,60.0,97.0,88.0,192.0,8.0,58.0,,,0.0,D,Tuesday,0,29.99,96,15,rain,0.0,7.0,10.0
32.3667,-95.4,2023-07-04,13,-0500,F,2023-06-30 17:32:15,91.0,72.0,55.0,99.0,91.0,194.0,9.0,59.0,,,0.0,D,Tuesday,0,29.99,97,15,rain,0.0,9.0,10.0
32.3667,-95.4,2023-07-04,14,-0500,F,2023-06-30 17:32:15,92.0,71.0,51.0,100.0,92.0,187.0,8.0,61.0,,,0.0,D,Tuesday,0,29.98,98,15,rain,0.0,10.0,10.0
32.3667,-95.4,2023-07-04,15,-0500,F,2023-06-30 17:32:15,93.0,70.0,48.0,101.0,93.0,173.0,9.0,61.0,,,0.0,D,Tuesday,0,29.96,99,15,rain,0.0,10.0,10.0
32.3667,-95.4,2023-07-04,16,-0500,F,2023-06-30 17:32:15,93.0,70.0,48.0,101.0,93.0,177.0,8.0,60.0,,,0.0,D,Tuesday,0,29.94,100,15,rain,0.0,9.0,10.0
32.3667,-95.4,2023-07-04,17,-0500,F,2023-06-30 17:32:15,93.0,70.0,47.0,101.0,93.0,170.0,8.0,59.0,,,0.0,D,Tuesday,0,29.92,101,15,rain,0.0,6.0,10.0
32.3667,-95.4,2023-07-04,18,-0500,F,2023-06-30 17:32:15,93.0,70.0,47.0,100.0,93.0,171.0,9.0,58.0,,,0.0,D,Tuesday,0,29.91,102,15,rain,0.0,4.0,10.0
32.3667,-95.4,2023-07-04,19,-0500,F,2023-06-30 17:32:15,91.0,69.0,49.0,98.0,91.0,168.0,9.0,46.0,,,0.0,D,Tuesday,0,29.9,103,2,rain,0.0,2.0,10.0
32.3667,-95.4,2023-07-04,20,-0500,F,2023-06-30 17:32:15,90.0,69.0,51.0,96.0,90.0,157.0,9.0,43.0,,,0.0,D,Tuesday,0,29.9,104,3,rain,0.0,1.0,10.0
32.3667,-95.4,2023-07-04,21,-0500,F,2023-06-30 17:32:15,88.0,71.0,57.0,95.0,88.0,159.0,6.0,34.0,,,0.0,D,Tuesday,0,29.91,105,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-04,22,-0500,F,2023-06-30 17:32:15,85.0,71.0,63.0,91.0,85.0,145.0,5.0,22.0,,,0.0,N,Tuesday,0,29.92,106,2,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-04,23,-0500,F,2023-06-30 17:32:15,84.0,71.0,64.0,90.0,84.0,147.0,6.0,16.0,,,0.0,N,Tuesday,0,29.94,107,3,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-04,24,-0500,F,2023-06-30 17:32:15,83.0,71.0,68.0,88.0,83.0,146.0,6.0,15.0,,,0.0,N,Tuesday,0,29.95,108,5,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-05,1,-0500,F,2023-06-30 17:32:15,82.0,71.0,71.0,87.0,82.0,153.0,7.0,16.0,,,0.0,N,Wednesday,0,29.96,109,7,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-05,2,-0500,F,2023-06-30 17:32:15,81.0,72.0,74.0,86.0,81.0,160.0,7.0,22.0,,,0.0,N,Wednesday,0,29.96,110,9,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-05,3,-0500,F,2023-06-30 17:32:15,80.0,72.0,76.0,86.0,80.0,168.0,7.0,27.0,,,0.0,N,Wednesday,0,29.96,111,10,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-05,4,-0500,F,2023-06-30 17:32:15,80.0,72.0,78.0,85.0,80.0,178.0,7.0,34.0,,,0.0,N,Wednesday,0,29.96,112,11,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-05,5,-0500,F,2023-06-30 17:32:15,80.0,73.0,80.0,85.0,80.0,182.0,8.0,37.0,,,0.0,N,Wednesday,0,29.96,113,8,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-05,6,-0500,F,2023-06-30 17:32:15,79.0,73.0,81.0,85.0,79.0,186.0,9.0,34.0,,,0.0,N,Wednesday,0,29.96,114,9,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-05,7,-0500,F,2023-06-30 17:32:15,79.0,73.0,83.0,84.0,79.0,189.0,7.0,27.0,,,0.0,N,Wednesday,0,29.97,115,10,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-05,8,-0500,F,2023-06-30 17:32:15,79.0,73.0,84.0,84.0,79.0,187.0,7.0,22.0,,,0.0,D,Wednesday,0,29.98,116,5,rain,0.0,0.0,10.0
32.3667,-95.4,2023-07-05,9,-0500,F,2023-06-30 17:32:15,81.0,74.0,79.0,87.0,81.0,192.0,9.0,21.0,,,0.0,D,Wednesday,0,29.98,117,4,rain,0.0,1.0,10.0
32.3667,-95.4,2023-07-05,10,-0500,F,2023-06-30 17:32:15,84.0,74.0,73.0,91.0,84.0,205.0,10.0,20.0,,,0.0,D,Wednesday,17,29.98,118,2,rain,0.0,2.0,10.0
32.3667,-95.4,2023-07-05,11,-0500,F,2023-06-30 17:32:15,86.0,74.0,67.0,95.0,86.0,202.0,10.0,19.0,,,0.0,D,Wednesday,18,29.99,119,6,rain,0.0,4.0,10.0
32.3667,-95.4,2023-07-05,12,-0500,F,2023-06-30 17:32:15,89.0,73.0,60.0,98.0,89.0,200.0,9.0,21.0,,,0.0,D,Wednesday,16,29.98,120,6,rain,0.0,7.0,10.0
32.3667,-95.4,2023-07-05,13,-0500,F,2023-06-30 17:32:15,91.0,73.0,55.0,100.0,91.0,201.0,10.0,42.0,,,0.0,D,Wednesday,17,29.98,121,15,rain,0.0,10.0,10.0
32.3667,-95.4,2023-07-05,14,-0500,F,2023-06-30 17:32:15,92.0,72.0,51.0,101.0,92.0,196.0,9.0,44.0,,,0.0,D,Wednesday,0,29.96,122,15,rain,0.0,11.0,10.0
32.3667,-95.4,2023-07-05,15,-0500,F,2023-06-30 17:32:15,94.0,71.0,47.0,103.0,94.0,180.0,9.0,46.0,,,0.0,D,Wednesday,0,29.94,123,15,rain,0.0,11.0,10.0
32.3667,-95.4,2023-07-05,16,-0500,F,2023-06-30 17:32:15,94.0,70.0,46.0,103.0,94.0,182.0,8.0,46.0,,,0.0,D,Wednesday,0,29.91,124,15,rain,0.0,9.0,10.0
32.3667,-95.4,2023-07-05,17,-0500,F,2023-06-30 17:32:15,94.0,70.0,46.0,103.0,94.0,176.0,7.0,48.0,,,0.0,D,Wednesday,0,29.89,125,15,rain,0.0,7.0,10.0
32.3667,-95.4,2023-07-05,18,-0500,F,2023-06-30 17:32:15,94.0,70.0,45.0,102.0,94.0,174.0,8.0,50.0,,,0.0,D,Wednesday,0,29.88,126,15,rain,0.0,4.0,10.0
32.3667,-95.4,2023-07-05,19,-0500,F,2023-06-30 17:32:15,93.0,69.0,46.0,101.0,93.0,172.0,8.0,40.0,,,0.0,D,Wednesday,0,29.86,127,10,rain,0.0,2.0,10.0
32.3667,-95.4,2023-07-05,20,-0500,F,2023-06-30 17:32:15,91.0,70.0,49.0,98.0,91.0,165.0,9.0,42.0,,,0.0,D,Wednesday,0,29.86,128,7,rain,0.0,1.0,10.0
